concept	Code	Source	Description	QW	RTL	NS	LL	Votes	Concensus	Comment	agreement	Concept
Congenital_heart_procedure	L073	OPCS4	Closure of prosthetic shunt to pulmonary artery from subclavian artery	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	L074	OPCS4	Percutaneous transluminal balloon dilation of interposition tube prosthesis between pulmonary artery and subclavian artery	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	L075	OPCS4	Percutaneous transluminal occlusion of interposition tube prosthesis between pulmonary artery and subclavian artery	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	L078	OPCS4	Other specified creation of shunt to pulmonary artery from subclavian artery using interposition tube prosthesis	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	L079	OPCS4	Unspecified creation of shunt to pulmonary artery from subclavian artery using interposition tube prosthesis	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	L081	OPCS4	Creation of anastomosis to right pulmonary artery from right subclavian artery NEC	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	L082	OPCS4	Creation of anastomosis to left pulmonary artery from left subclavian artery NEC	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	L083	OPCS4	Creation of anastomosis to pulmonary artery from subclavian artery NEC	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	L084	OPCS4	Revision of anastomosis to pulmonary artery from subclavian artery	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	L086	OPCS4	Percutaneous transluminal balloon dilation of anastomosis between pulmonary artery and subclavian artery	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	L087	OPCS4	Percutaneous transluminal occlusion of anastomosis between pulmonary artery and subclavian artery	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	L088	OPCS4	Other specified other connection to pulmonary artery from subclavian artery	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	L089	OPCS4	Unspecified other connection to pulmonary artery from subclavian artery	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	L091	OPCS4	Creation of anastomosis to pulmonary artery from vena cava	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	L092	OPCS4	Removal of anastomosis between pulmonary artery and vena cava	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	L098	OPCS4	Other specified other connection to pulmonary artery	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	L099	OPCS4	Unspecified other connection to pulmonary artery	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	13662000	SNOMED	Anastomosis of pulmonary-subclavian artery by Blalock-Taussig operation (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	233227005	SNOMED	Modified Blalock-Taussig shunt (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	175236000	SNOMED	Creation of shunt from subclavian artery to pulmonary artery using interposition tube prosthesis (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	175238004	SNOMED	Creation of shunt from left subclavian artery to left pulmonary artery using interposition tube prosthesis (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	175237009	SNOMED	Creation of shunt from right subclavian artery to right pulmonary artery using interposition tube prosthesis (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	175244000	SNOMED	Anastomosis subclavian artery to pulmonary artery: [NEC] or [Blalock-Taussig] (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	174821003	SNOMED	Atrial inversion operation (& [Mustard] or [Senning]) (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	174824006	SNOMED	Atrial inversion operation for transposition of great vessels NOS (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	538581000000108	SNOMED	Atrial inversion operation for transposition of great vessels NOS (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	174822005	SNOMED	Atrial inversion operation using atrial wall (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	282811000000103	SNOMED	Atrial inversion operations for transposition of great arteries (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	299673006	SNOMED	Blalock Hanlon operation (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	282067007	SNOMED	Blalock-Hanlon operation (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	310412004	SNOMED	Ligation of aortopulmonary window (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	48268004	SNOMED	Closed atrial septectomy (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	443176005	SNOMED	Repair of partial anomalous pulmonary venous connection by unroofing of coronary sinus with patch closure of interatrial communication (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	11933006	SNOMED	Repair of atrial heart septum in total repair of tetralogy of Fallot (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	10870009	SNOMED	Repair of atrial septal defect in total repair of total anomalous pulmonary venous connection (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	46437007	SNOMED	Repair of ostium secundum defect with prosthesis by closed heart technique (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	71523008	SNOMED	Repair of ostium secundum defect with prosthesis by open heart technique (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	80636000	SNOMED	Repair of heart atrial septum in total repair of truncus arteriosus (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	34444003	SNOMED	Repair of ostium secundum defect (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	46437007	SNOMED	Repair of ostium secundum defect with prosthesis by closed heart technique (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	71523008	SNOMED	Repair of ostium secundum defect with prosthesis by open heart technique (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	46437007	SNOMED	Repair of ostium secundum defect with prosthesis by closed heart technique (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	71523008	SNOMED	Repair of ostium secundum defect with prosthesis by open heart technique (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	54109001	SNOMED	Repair of ostium secundum defect with tissue graft (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	35642000	SNOMED	Repair of supracristal defect of heart (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	74625006	SNOMED	Repair of supracristal defect with prosthesis (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	233022006	SNOMED	Construction of conduit - right atrium to pulmonary trunk (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	174882008	SNOMED	Creation of valved conduit between right atrium and pulmonary artery (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	233021004	SNOMED	Construction of conduit from right atrium to rudimentary ventricle (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	428515000	SNOMED	Correction of congenital deformity of heart (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	62820003	SNOMED	Correction of tetralogy of Fallot, one-stage (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	174820002	SNOMED	Correction of tetralogy of Fallot NOS (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	538561000000104	SNOMED	Correction of tetralogy of Fallot NOS (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	174816001	SNOMED	Correction of tetralogy of Fallot using right ventricular outflow conduit NEC (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	596011000000103	SNOMED	Correction of tetralogy of Fallot using right ventricular outflow conduit NEC (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	384648009	SNOMED	Repair of pulmonary atresia with ventricular septal defect (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	75078003	SNOMED	Repair of ventricular septal defect in total repair of tetralogy of Fallot (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	62118003	SNOMED	Repair of ventricular septal defect with prosthesis in total repair of tetralogy of Fallot (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	91292004	SNOMED	Repair of ventricular septum in total repair of total anomalous pulmonary venous connection (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	233104006	SNOMED	Enlargement of restrictive ventricular septal defect (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	18932005	SNOMED	Rastelli operation in repair of transposition of great vessels (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	233129000	SNOMED	Repair of double outlet left ventricle with right ventricle to pulmonary trunk conduit and ventricular septal defect closure (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	174891007	SNOMED	Creation conduit right atrium to pulmonary artery: [NEC] or [Fontan] (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	174892000	SNOMED	Creation conduit right ventricle to pulmonary artery: [NEC] or [Rastelli] (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	44777001	SNOMED	Creation of conduit between right ventricle and pulmonary artery (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	429620002	SNOMED	Construction of left ventricle to aorta tunnel with right ventricle to pulmonary artery valved conduit (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	54854003	SNOMED	Creation of conduit of right ventricle and pulmonary artery in repair of pulmonary artery atresia (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	85041007	SNOMED	Formation of conduit of right ventricle and pulmonary artery in repair of pulmonary artery atresia in truncus arteriosus (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	68800008	SNOMED	Creation of conduit of right ventricle and pulmonary artery in repair of transposition of great vessels (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	703518004	SNOMED	Rastelli creation of conduit between right ventricle and pulmonary artery (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	703519007	SNOMED	Repair of double outlet right ventricle with anastomosis of left ventricle to aorta via ventricular septal defect and right ventricle to pulmonary trunk conduit (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	428501002	SNOMED	Replacement of aortic root using pulmonary valve autograft with right ventricle to pulmonary artery valved conduit (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	233601000000100	SNOMED	Aortic root replacement using pulmonary valve autograft with right ventricle to pulmonary artery valved conduit and aortoventriculoplasty (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	56527009	SNOMED	Creation of conduit of right atrium and pulmonary artery (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	8382008	SNOMED	Creation of pulmonary-innominate artery shunt (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	1079371000000100	SNOMED	Emergency hospital admission to congenital heart disease service (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	7824000	SNOMED	Enlargement of pre-existing atrial septal defect (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	174866007	SNOMED	Open enlargement of atrial septal defect (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	23970008	SNOMED	Enlargement of atrial septal defect in repair of total anomalous pulmonary venous connection (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	512111000000100	SNOMED	Fluoroscopic percutaneous angiography of heart for complex congenital anomaly study (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	322201000000102	SNOMED	Fluoroscopic percutaneous angiography of heart for congenital anomaly study (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	711581003	SNOMED	Fluoroscopic percutaneous angiography of heart with contrast for congenital anomaly (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	444721004	SNOMED	Fluoroscopic percutaneous angiography of heart for complex congenital anomaly with contrast (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	233132002	SNOMED	Fontan type operation (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	233230003	SNOMED	Hemi-Fontan operation (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	233139006	SNOMED	Norwood type operation (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	384646008	SNOMED	Operation for double outlet right ventricle (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	395723006	SNOMED	Operation for transposition of great vessels (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	51201009	SNOMED	Correction of transposition of great vessels (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	174826008	SNOMED	Arterial switch operation (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	426902005	SNOMED	Combined atrial switch and arterial switch operation (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	303272002	SNOMED	Jatene procedure (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	75942006	SNOMED	Total correction of transposition of great vessels (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	40250003	SNOMED	Interatrial transposition of venous return (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	18932005	SNOMED	Rastelli operation in repair of transposition of great vessels (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	68800008	SNOMED	Creation of conduit of right ventricle and pulmonary artery in repair of transposition of great vessels (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	18932005	SNOMED	Rastelli operation in repair of transposition of great vessels (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	233123004	SNOMED	Intraventricular operation for transposition or double outlet ventricle (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	233125006	SNOMED	Construction of intraventricular left ventricle to aorta spiral tunnel (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	233124005	SNOMED	Construction of intraventricular left ventricle to aorta tunnel (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	233126007	SNOMED	Repair of double outlet right ventricle (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	233127003	SNOMED	REV operation (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	427188004	SNOMED	Repair of double outlet right ventricle with intraventricular tunnel (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	233122009	SNOMED	Operation for transposition-like conditions (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	233111005	SNOMED	Operations for Fallot-type conditions (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	233114002	SNOMED	Operation for major aortopulmonary collateral arteries (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	233116000	SNOMED	Banding of major aortopulmonary collateral artery (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	223491000000108	SNOMED	Major systemic to pulmonary collateral artery occlusion (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	233112003	SNOMED	Repair of Fallot-type double outlet right ventricle (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	232921000000108	SNOMED	Repair of Fallot-type pulmonary atresia with aortopulmonary collaterals (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	232951000000103	SNOMED	Other repair of transposition of great arteries (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	236711000000100	SNOMED	Other repair of transposition of great arteries NOS (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	174823000	SNOMED	Other specified atrial inversion operation for transposition of great vessels (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	538571000000106	SNOMED	Other specified atrial inversion operation for transposition of great vessels (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	174819008	SNOMED	Other specified correction of tetralogy of Fallot (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	596021000000109	SNOMED	Other specified correction of tetralogy of Fallot (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	236701000000102	SNOMED	Other specified other repair of transposition of great arteries (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	237221000000100	SNOMED	Other specified repair of double outlet ventricle (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	233501000000104	SNOMED	Percutaneous transluminal ablation for congenital heart malformation (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	428391009	SNOMED	Percutaneous transluminal ablation of congenital malformation of heart (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	174886006	SNOMED	Rastelli operation (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	38665006	SNOMED	Rastelli operation for repair of pulmonary artery atresia (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	54109001	SNOMED	Repair of ostium secundum defect with tissue graft (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	233048003	SNOMED	Repair of atrioventricular septal defect with common valve orifice (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	894153007	SNOMED	Repair of congenital malformation of heart valve (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	75409000	SNOMED	Implantation of outflow tract prosthesis in total repair of tetralogy of Fallot (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	174939008	SNOMED	Repair of Ebstein's anomaly of tricuspid valve (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	4387005	SNOMED	Valvuloplasty of pulmonary valve in total repair of tetralogy of Fallot (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	222961000000103	SNOMED	Repair of cor triatriatum (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	174836000	SNOMED	Repair of defect of atrioventricular septum (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	174839007	SNOMED	Closure of defect of atrioventricular septum using tissue graft (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	1279570000	SNOMED	Closure of defect of atrioventricular septum with surgical patch and repair of cleft of mitral valve (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	1279571001	SNOMED	Closure of defect of atrioventricular septum with surgical patch and repair of cleft of tricuspid valve (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	447748008	SNOMED	Primary repair of defect of atrioventricular septum (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	233049006	SNOMED	Repair of atrioventricular septal defect associated with Fallot's tetralogy (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	233047008	SNOMED	Repair of atrioventricular septal defect: ventricular component (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	699078008	SNOMED	Repair of atrioventricular septal defect with atrial and ventricular components (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	1279572008	SNOMED	Repair of defect of atrioventricular septum with prosthesis (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	447887001	SNOMED	Closure of defect of atrioventricular septum using prosthetic patch (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	174837009	SNOMED	Closure of defect of atrioventricular septum using dual prosthetic patches (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	1279575005	SNOMED	Repair of defect of atrioventricular septum with tissue graft (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	174841008	SNOMED	Revision of closure of defect of atrioventricular septum (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	233128008	SNOMED	Repair of double outlet left ventricle (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	233130005	SNOMED	Repair of double outlet left ventricle with direct right ventricle to pulmonary trunk anastomosis and ventricular septal defect closure (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	233131009	SNOMED	Repair of double outlet left ventricle with intraventricular right ventricle to pulmonary trunk tunnel (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	233129000	SNOMED	Repair of double outlet left ventricle with right ventricle to pulmonary trunk conduit and ventricular septal defect closure (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	224061000000109	SNOMED	Repair of double outlet right ventricle with intraventricular tunnel (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	427318004	SNOMED	Repair of double outlet ventricle (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	224051000000106	SNOMED	Repair of double outlet ventricle (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	233791000000100	SNOMED	Repair of double outlet ventricle NOS (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	175207000	SNOMED	Repair of hemitruncus arteriosus (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	233113008	SNOMED	Repair of pulmonary atresia with ventricular septal defect (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	69051005	SNOMED	Repair of pulmonary heart valve with prosthesis in total repair of tetralogy of Fallot (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	174814003	SNOMED	Repair of tetralogy of Fallot (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	71346006	SNOMED	Augmentation of outflow tract in total repair of tetralogy of Fallot (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	75409000	SNOMED	Implantation of outflow tract prosthesis in total repair of tetralogy of Fallot (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	12363009	SNOMED	Complete repair of tetralogy of Fallot with closure of previous shunt (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	83698002	SNOMED	Complete repair of tetralogy of Fallot with transannular patch (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	174817005	SNOMED	Correction of tetralogy of Fallot using right ventricular outflow patch (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	174815002	SNOMED	Correction of tetralogy of Fallot using valved right ventricular outflow conduit (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	42532000	SNOMED	Infundibulectomy of ventricle in total repair of tetralogy of Fallot (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	448302004	SNOMED	Repair of tetralogy of Fallot using right ventricular outflow conduit (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	425785006	SNOMED	Repair of tetralogy of Fallot with absent pulmonary valve (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	62820003	SNOMED	Correction of tetralogy of Fallot, one-stage (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	771581000000100	SNOMED	Repair of tetralogy of Fallot using right ventricular outflow conduit (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	232901000000104	SNOMED	Repair of tetralogy of Fallot using transannular patch (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	232911000000102	SNOMED	Repair of tetralogy of Fallot with absent pulmonary valve (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	397153008	SNOMED	Repair of truncus arteriosus (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	175206009	SNOMED	Application of band to persistent truncus arteriosus (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	233196001	SNOMED	Repair of common arterial trunk with right ventricle to pulmonary trunk direct anastomosis (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	397154002	SNOMED	Total repair of truncus arteriosus (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	16205000	SNOMED	Total repair of truncus arteriosus, Rastelli type operation (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	86170008	SNOMED	Total repair of truncus arteriosus, one-stage (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	80636000	SNOMED	Repair of heart atrial septum in total repair of truncus arteriosus (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	85041007	SNOMED	Formation of conduit of right ventricle and pulmonary artery in repair of pulmonary artery atresia in truncus arteriosus (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	233006005	SNOMED	Repair of unroofed coronary sinus to create tunnel (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
Congenital_heart_procedure	312207008	SNOMED	Reversal of procedure for complex congenital heart disease (procedure)	0	0	1	0	1	1		0.25	Congenital heart disease procedure
